net,year,timestep,time,customer_col,alpha_t,pf_status,vmin_pu,vmax_pu,vuf_max,v0_max,v2_max,v2_over_v1_max,tx_p_kw,i_a,i_b,i_c,i_max_phase,i_mean_phase,i0_mag,i2_mag,i2_over_i1,n_under,n_over
spd_s_4w,2023,5369,2023-04-22T20:00:00.0,13183979_1779,1.0490838765145625,LOCALLY_SOLVED,0.989022869813927,1.0112669841701496,0.012766738565804172,0.011722043944494878,0.012765645252456756,0.012766738565804172,0.0019615952234551255,0.0009883773268087519,0.000363218621055722,0.0007598388579848575,0.0009883773268087519,0.0007038116019497772,3.614007241618348e-20,0.0003763856554630775,0.5805052705887963,0,0
spd_s_4w,2023,5373,2023-04-22T22:00:00.0,13183979_1779,1.266688537692039,LOCALLY_SOLVED,0.9844093730648572,1.0115244596004127,0.015465125900127252,0.01422902861405341,0.015429337786771566,0.015465125900127252,0.0023738858656782457,0.0011956111306547928,0.00043945241029410734,0.0009202557518660222,0.0011956111306547928,0.0008517730976049741,3.614007241618348e-20,0.0004549175162131112,0.5795205642701388,0,0
spd_s_4w,2023,5377,2023-04-23T00:00:00.0,13183979_1779,0.46727752140108253,LOCALLY_SOLVED,1.0009064980863533,1.0105700243877278,0.0056405000634223495,0.005149994708643801,0.005672307331452451,0.0056405000634223495,0.0008685184381742272,0.00043818325014234486,0.00016092757469698458,0.0003358317286158855,0.00043818325014234486,0.000311647517818405,2.0202914658587834e-20,0.0001672508880145015,0.5831574881614393,0,0
spd_s_4w,2023,5381,2023-04-23T02:00:00.0,13183979_1779,0.3,LOCALLY_SOLVED,1.0042068291269044,1.0103673506098994,0.003613394084871758,0.003293787272975934,0.00363949801914526,0.003613394084871758,0.0005566636101033119,0.0002809641464683679,0.00010316465649228228,0.00021515336586555337,0.0002809641464683679,0.00019976072294206786,4.517509052022935e-21,0.00010731409040285343,0.5839253074842006,0,0
spd_s_4w,2023,5385,2023-04-23T04:00:00.0,13183979_1779,0.3046466280451994,LOCALLY_SOLVED,1.004115831873739,1.0103729941991182,0.0036695804965719923,0.003345156085937974,0.003695930068256837,0.0036695804965719923,0.0005653120267902901,0.0002853258661466232,0.00010476685437404153,0.00021849854234809053,0.0002853258661466232,0.00020286375428958507,4.517509052022935e-21,0.0001089779957841006,0.5839039469488635,0,0
spd_s_4w,2023,5389,2023-04-23T06:00:00.0,13183979_1779,2.5,LOCALLY_SOLVED,0.9563383182557064,1.0129503709763015,0.03116821025258886,0.029007856609396507,0.030672092856070546,0.03116821025258886,0.004748868098711979,0.002387695770493153,0.0008779045977097459,0.0018513863880662907,0.002387695770493153,0.0017056622520897297,7.228014483236696e-20,0.0009043263647598324,0.5740156098328631,0,0
spd_s_4w,2023,5393,2023-04-23T08:00:00.0,13183979_1779,0.38710736510819954,LOCALLY_SOLVED,1.002494527907319,1.0104730169800062,0.004667839926576859,0.004258590430687557,0.00469772388411816,0.004667839926576859,0.0007189253096998195,0.0003627825153071922,0.00013322219378745045,0.00027792960874349696,0.0003627825153071922,0.0002579781059460465,9.03501810404587e-21,0.000138515780157741,0.5835251805295586,0,0
spd_s_4w,2023,5397,2023-04-23T10:00:00.0,13183979_1779,0.32068065930377593,LOCALLY_SOLVED,1.0038015331989145,1.0103924624089347,0.0038635148702942388,0.0035224974101059434,0.0038906741409761654,0.0038635148702942388,0.0005951611911805911,0.000300379157167069,0.00011029654861714263,0.00023004472803096822,0.000300379157167069,0.00021357347793839329,4.517509052022935e-21,0.00011472003656039422,0.5838302526666282,0,0
spd_s_4w,2023,5401,2023-04-23T12:00:00.0,13183979_1779,1.3308246627263454,LOCALLY_SOLVED,0.9830313395163203,1.011600012821843,0.01626415130302527,0.014973275052971578,0.016215679298688012,0.01626415130302527,0.0024957731483194216,0.0012568519264524933,0.00046198289353644286,0.000967739082324275,0.0012568519264524933,0.0008955246341044038,5.110978055611247e-20,0.00047810059955359234,0.5792310891771038,0,0
spd_s_4w,2023,5405,2023-04-23T14:00:00.0,13183979_1779,0.35962046413128085,LOCALLY_SOLVED,1.0030363192536116,1.0104397035080528,0.004334842547598864,0.003953727287158387,0.004363722533372688,0.004334842547598864,0.0006676923788455648,0.00033695265154787886,0.00012373241299723723,0.0002581052415088444,0.00033695265154787886,0.0002395967686846535,9.03501810404587e-21,0.00012866783133485177,0.5836513717800851,0,0
spd_s_4w,2023,5409,2023-04-23T16:00:00.0,13183979_1779,1.0376310067962204,LOCALLY_SOLVED,0.989263070879728,1.0112533844091445,0.012625242959495932,0.011590860094829668,0.012625625581204078,0.012625242959495932,0.0019399489187747507,0.000977493184515735,0.000359215158607896,0.0007514246480520325,0.000977493184515735,0.0006960443303918878,0.0,0.00037225752702973666,0.5805572065940039,0,0
spd_s_4w,2023,5413,2023-04-23T18:00:00.0,13183979_1779,1.0055629442790672,LOCALLY_SOLVED,0.9899342608734265,1.0112152793285596,0.012229327514089653,0.011223944498912444,0.01223365963600885,0.012229327514089653,0.001879367265906123,0.0009470294921974116,0.00034801011051383295,0.0007278798595612976,0.0009470294921974116,0.0006743064874241807,3.614007241618348e-20,0.000360701379545611,0.5807026857130095,0,0
spd_s_4w,2023,5417,2023-04-23T20:00:00.0,13183979_1779,1.044502714974328,LOCALLY_SOLVED,0.9891189815664188,1.011261544829787,0.012710133984233173,0.01166956121645035,0.012709635187623842,0.012710133984233173,0.0019529360422203817,0.0009840233869514042,0.00036161712611986564,0.0007564728242324195,0.0009840233869514042,0.0007007044457678965,0.0,0.00037473433967945887,0.5805260437404786,0,0
spd_s_4w,2023,5421,2023-04-23T22:00:00.0,13183979_1779,1.3926702411227785,LOCALLY_SOLVED,0.9816945110609975,1.0116727232555283,0.017036290654950666,0.01569329444616386,0.016974503829527178,0.017036290654950666,0.0026134688051770464,0.0013159770329528205,0.0004837356262389082,0.0010136161707529172,0.0013159770329528205,0.0009377762766482153,0.0,0.0005004724104137184,0.5789522782117678,0,0
spd_s_4w,2023,5425,2023-04-24T00:00:00.0,13183979_1779,0.6344896104294443,LOCALLY_SOLVED,0.997556467427955,1.0107716006376102,0.007676163285012077,0.007020013057658166,0.007707081489653712,0.007676163285012077,0.001181317959406514,0.00059575931485638,0.00021884307179296904,0.0004569952172940407,0.00059575931485638,0.00042386586798112994,2.0202914658587834e-20,0.00022724409554519796,0.5823923319389811,0,0
spd_s_4w,2023,5429,2023-04-24T02:00:00.0,13183979_1779,0.3,LOCALLY_SOLVED,1.0042068291269044,1.0103673506098994,0.003613394084871758,0.003293787272975934,0.00363949801914526,0.003613394084871758,0.0005566636101033119,0.0002809641464683679,0.00010316465649228228,0.00021515336586555337,0.0002809641464683679,0.00019976072294206786,4.517509052022935e-21,0.00010731409040285343,0.5839253074842006,0,0
spd_s_4w,2023,5433,2023-04-24T04:00:00.0,13183979_1779,0.3,LOCALLY_SOLVED,1.0042068291269044,1.0103673506098994,0.003613394084871758,0.003293787272975934,0.00363949801914526,0.003613394084871758,0.0005566636101033119,0.0002809641464683679,0.00010316465649228228,0.00021515336586555337,0.0002809641464683679,0.00019976072294206786,4.517509052022935e-21,0.00010731409040285343,0.5839253074842006,0,0
spd_s_4w,2023,5437,2023-04-24T06:00:00.0,13183979_1779,0.3,LOCALLY_SOLVED,1.0042068291269044,1.0103673506098994,0.003613394084871758,0.003293787272975934,0.00363949801914526,0.003613394084871758,0.0005566636101033119,0.0002809641464683679,0.00010316465649228228,0.00021515336586555337,0.0002809641464683679,0.00019976072294206786,4.517509052022935e-21,0.00010731409040285343,0.5839253074842006,0,0
spd_s_4w,2023,5441,2023-04-24T08:00:00.0,13183979_1779,0.3,LOCALLY_SOLVED,1.0042068291269044,1.0103673506098994,0.003613394084871758,0.003293787272975934,0.00363949801914526,0.003613394084871758,0.0005566636101033119,0.0002809641464683679,0.00010316465649228228,0.00021515336586555337,0.0002809641464683679,0.00019976072294206786,4.517509052022935e-21,0.00010731409040285343,0.5839253074842006,0,0
spd_s_4w,2023,5445,2023-04-24T10:00:00.0,13183979_1779,0.41001313867712785,LOCALLY_SOLVED,1.0020419934718177,1.0105007572564817,0.0049455265605557845,0.004512939233298114,0.004976113245410538,0.0049455265605557845,0.0007616413169231223,0.00038431589063834436,0.0001411339347615242,0.00029446072285106977,0.00038431589063834436,0.0002733035160836461,2.0202914658587834e-20,0.00014672398914848065,0.5834200699846837,0,0
spd_s_4w,2023,5449,2023-04-24T12:00:00.0,13183979_1779,0.3,LOCALLY_SOLVED,1.0042068291269044,1.0103673506098994,0.003613394084871758,0.003293787272975934,0.00363949801914526,0.003613394084871758,0.0005566636101033119,0.0002809641464683679,0.00010316465649228228,0.00021515336586555337,0.0002809641464683679,0.00019976072294206786,4.517509052022935e-21,0.00010731409040285343,0.5839253074842006,0,0
spd_s_4w,2023,5453,2023-04-24T14:00:00.0,13183979_1779,0.3779450761599747,LOCALLY_SOLVED,1.0026752760375925,1.0104619155537493,0.004556813596788007,0.004156926540942987,0.004586382337097918,0.004556813596788007,0.0007018445112230804,0.00035417134294705717,0.00013005841698464476,0.0002713199284868454,0.00035417134294705717,0.0002518498961395158,0.0,0.00013523290660901735,0.5835672371060602,0,0
spd_s_4w,2023,5457,2023-04-24T16:00:00.0,13183979_1779,0.771924183578526,LOCALLY_SOLVED,0.9947640489740314,1.0109365149027374,0.009356625137074411,0.008568188100892877,0.00938173026525958,0.009356625137074411,0.0014392232487926608,0.0007255991037666548,0.0002665782922792907,0.0005569939895602625,0.0007255991037666548,0.000516390461868736,1.807003620809174e-20,0.00027661841231047977,0.5817651947761828,0,0
spd_s_4w,2023,5461,2023-04-24T18:00:00.0,13183979_1779,0.7261126364406694,LOCALLY_SOLVED,0.9956988075143958,1.0108816202694135,0.00879571994944723,0.008050992820889087,0.008823280678017124,0.00879571994944723,0.0013531729480400342,0.0006822858750272827,0.0002506530364377364,0.0005236189287490165,0.0006822858750272827,0.0004855192800713452,1.807003620809174e-20,0.00026015351442209417,0.5819740647993481,0,0
spd_s_4w,2023,5465,2023-04-24T20:00:00.0,13183979_1779,0.9505890740607416,LOCALLY_SOLVED,0.9910801857874275,1.0111498681635283,0.011551541001953663,0.010596307604490133,0.011562019830584845,0.011551541001953663,0.001775608780328187,0.0008948465690893971,0.0003288173447863565,0.0006875684550944771,0.0008948465690893971,0.0006370774563234103,1.807003620809174e-20,0.0003408996803318997,0.5809522782105345,0,0
spd_s_4w,2023,5469,2023-04-24T22:00:00.0,13183979_1779,0.6940445739235162,LOCALLY_SOLVED,0.996350780379841,1.0108431483258122,0.008403535841755995,0.007689634968755014,0.008432506169413953,0.008403535841755995,0.0012929865531398224,0.0006519865275678924,0.00023951341946074365,0.000500281570926876,0.0006519865275678924,0.00046392717265183737,2.5554890278056234e-20,0.00024863216913491044,0.5821203782685578,0,0
spd_s_4w,2023,5473,2023-04-25T00:00:00.0,13183979_1779,0.3,LOCALLY_SOLVED,1.0042068291269044,1.0103673506098994,0.003613394084871758,0.003293787272975934,0.00363949801914526,0.003613394084871758,0.0005566636101033119,0.0002809641464683679,0.00010316465649228228,0.00021515336586555337,0.0002809641464683679,0.00019976072294206786,4.517509052022935e-21,0.00010731409040285343,0.5839253074842006,0,0
spd_s_4w,2023,5477,2023-04-25T02:00:00.0,13183979_1779,0.3,LOCALLY_SOLVED,1.0042068291269044,1.0103673506098994,0.003613394084871758,0.003293787272975934,0.00363949801914526,0.003613394084871758,0.0005566636101033119,0.0002809641464683679,0.00010316465649228228,0.00021515336586555337,0.0002809641464683679,0.00019976072294206786,4.517509052022935e-21,0.00010731409040285343,0.5839253074842006,0,0
spd_s_4w,2023,5481,2023-04-25T04:00:00.0,13183979_1779,0.3,LOCALLY_SOLVED,1.0042068291269044,1.0103673506098994,0.003613394084871758,0.003293787272975934,0.00363949801914526,0.003613394084871758,0.0005566636101033119,0.0002809641464683679,0.00010316465649228228,0.00021515336586555337,0.0002809641464683679,0.00019976072294206786,4.517509052022935e-21,0.00010731409040285343,0.5839253074842006,0,0
spd_s_4w,2023,5485,2023-04-25T06:00:00.0,13183979_1779,2.5,LOCALLY_SOLVED,0.9563383182557064,1.0129503709763015,0.03116821025258886,0.029007856609396507,0.030672092856070546,0.03116821025258886,0.004748868098711979,0.002387695770493153,0.0008779045977097459,0.0018513863880662907,0.002387695770493153,0.0017056622520897297,7.228014483236696e-20,0.0009043263647598324,0.5740156098328631,0,0
spd_s_4w,2023,5489,2023-04-25T08:00:00.0,13183979_1779,0.7627618604980569,LOCALLY_SOLVED,0.9949513189487607,1.0109255421106251,0.009244383142703948,0.008464657290158155,0.009270021163203152,0.009244383142703948,0.001422006590719318,0.0007169337558357797,0.00026339215055304625,0.0005503155663332837,0.0007169337558357797,0.0005102138242407032,2.5554890278056234e-20,0.00027332487366853154,0.5818069547942637,0,0
spd_s_4w,2023,5493,2023-04-25T10:00:00.0,13183979_1779,0.3,LOCALLY_SOLVED,1.0042068291269044,1.0103673506098994,0.003613394084871758,0.003293787272975934,0.00363949801914526,0.003613394084871758,0.0005566636101033119,0.0002809641464683679,0.00010316465649228228,0.00021515336586555337,0.0002809641464683679,0.00019976072294206786,4.517509052022935e-21,0.00010731409040285343,0.5839253074842006,0,0
spd_s_4w,2023,5497,2023-04-25T12:00:00.0,13183979_1779,0.8383508552507054,LOCALLY_SOLVED,0.9934015658946058,1.0110159753920798,0.010171295929282976,0.009320163098263338,0.010191908497762999,0.010171295929282976,0.0015641423202367663,0.0007884632855333349,0.0002896940650818845,0.0006054637078547432,0.0007884632855333349,0.0005612070194899875,0.0,0.0003005049435274452,0.581462645323902,0,0
spd_s_4w,2023,5501,2023-04-25T14:00:00.0,13183979_1779,0.4787304252516687,LOCALLY_SOLVED,1.0006786824476215,1.010583863523704,0.005779626082995275,0.005277610121012469,0.005811585011840063,0.005779626082995275,0.0008899089018520565,0.00044896261387526097,0.00016488877276619524,0.0003441134144380863,0.00044896261387526097,0.0003193216003598475,2.0202914658587834e-20,0.00017135739190831482,0.5831050049355917,0,0
spd_s_4w,2023,5505,2023-04-25T16:00:00.0,13183979_1779,1.495746205116834,LOCALLY_SOLVED,0.979448786337091,1.0117935915447722,0.018326864810619764,0.01689853220116441,0.01824048570394771,0.018326864810619764,0.0028099833016340557,0.001414677587430129,0.0005200493890205656,0.0010902767510045516,0.001414677587430129,0.0010083345758184154,3.614007241618348e-20,0.0005377963532858237,0.5784883057713013,0,0
spd_s_4w,2023,5509,2023-04-25T18:00:00.0,13183979_1779,1.2002618660198594,LOCALLY_SOLVED,0.9858277899491713,1.0114460474637994,0.014639369653691234,0.013460791111169022,0.014615527010488497,0.014639369653691234,0.0022478240281141853,0.0011322615446397264,0.00041614699988005494,0.0008711749073538694,0.0011322615446397264,0.0008065278172912169,0.0,0.0004309245468032172,0.5798207398633112,0,0
spd_s_4w,2023,5513,2023-04-25T20:00:00.0,13183979_1779,1.8622384456907106,LOCALLY_SOLVED,0.9712800754486788,1.0122201368526271,0.022954601147111946,0.021238282693023764,0.02275559778329869,0.022954601147111946,0.0035123657972326136,0.00176728785733353,0.000649776842921135,0.0013649414963493526,0.00176728785733353,0.0012606687322013392,7.228014483236696e-20,0.0006709131945581377,0.576845894203741,0,0
spd_s_4w,2023,5517,2023-04-25T22:00:00.0,13183979_1779,1.0994765169281655,LOCALLY_SOLVED,0.9879629038431689,1.011326765667317,0.013389933323154277,0.012300150086279445,0.013381934477377889,0.013389933323154277,0.0020569018260852287,0.0010362944077865878,0.0003808442955520871,0.000796895162613742,0.0010362944077865878,0.0007380112886508056,4.040582931717567e-20,0.00039455536365946544,0.5802768820233113,0,0
spd_s_4w,2023,5521,2023-04-26T00:00:00.0,13183979_1779,0.3,LOCALLY_SOLVED,1.0042068291269044,1.0103673506098994,0.003613394084871758,0.003293787272975934,0.00363949801914526,0.003613394084871758,0.0005566636101033119,0.0002809641464683679,0.00010316465649228228,0.00021515336586555337,0.0002809641464683679,0.00019976072294206786,4.517509052022935e-21,0.00010731409040285343,0.5839253074842006,0,0
spd_s_4w,2023,5525,2023-04-26T02:00:00.0,13183979_1779,0.3,LOCALLY_SOLVED,1.0042068291269044,1.0103673506098994,0.003613394084871758,0.003293787272975934,0.00363949801914526,0.003613394084871758,0.0005566636101033119,0.0002809641464683679,0.00010316465649228228,0.00021515336586555337,0.0002809641464683679,0.00019976072294206786,4.517509052022935e-21,0.00010731409040285343,0.5839253074842006,0,0
spd_s_4w,2023,5529,2023-04-26T04:00:00.0,13183979_1779,0.3,LOCALLY_SOLVED,1.0042068291269044,1.0103673506098994,0.003613394084871758,0.003293787272975934,0.00363949801914526,0.003613394084871758,0.0005566636101033119,0.0002809641464683679,0.00010316465649228228,0.00021515336586555337,0.0002809641464683679,0.00019976072294206786,4.517509052022935e-21,0.00010731409040285343,0.5839253074842006,0,0
spd_s_4w,2023,5533,2023-04-26T06:00:00.0,13183979_1779,0.3298429482520008,LOCALLY_SOLVED,1.0036217277824224,1.0104035828929574,0.003974371330903019,0.0036238936797212103,0.0040019668386268616,0.003974371330903019,0.0006122221751928604,0.00030898269030394683,0.00011345708003947476,0.0002366446649445667,0.00030898269030394683,0.00021969481176266275,9.03501810404587e-21,0.0001180015013469928,0.583788151535072,0,0
spd_s_4w,2023,5537,2023-04-26T08:00:00.0,13183979_1779,0.9551702356009761,LOCALLY_SOLVED,0.9909849172027396,1.011155323349223,0.0116079789262957,0.010648545357695122,0.011617975468191852,0.0116079789262957,0.0017842507186919688,0.000899193205472929,0.0003304159789469292,0.0006909252911958983,0.000899193205472929,0.0006401781585385855,1.807003620809174e-20,0.00034254940200898046,0.5809314691833753,0,0
spd_s_4w,2023,5541,2023-04-26T10:00:00.0,13183979_1779,0.6848822508430472,LOCALLY_SOLVED,0.9965367035086736,1.0108321494064627,0.008291550414767363,0.007586491787819005,0.008320876956250686,0.008291550414767363,0.0012757977619537197,0.0006433325411600743,0.00023633187942527799,0.0004936175234016263,0.0006433325411600743,0.0004577606479956595,0.0,0.0002453409569938699,0.5821621980315385,0,0
spd_s_4w,2023,5545,2023-04-26T12:00:00.0,13183979_1779,0.9116493033654808,LOCALLY_SOLVED,0.9918883201537072,1.0111034680402375,0.011072142740108797,0.010152765243103795,0.011086502537386907,0.011072142740108797,0.00170218625691407,0.0008579144370386147,0.0003152345858443352,0.0006590532984408056,0.0008579144370386147,0.0006107341071079185,4.040582931717567e-20,0.0003268801363095332,0.5811292251615021,0,0
spd_s_4w,2023,5549,2023-04-26T14:00:00.0,13183979_1779,1.0055629442790672,LOCALLY_SOLVED,0.9899342608734265,1.0112152793285596,0.012229327514089653,0.011223944498912444,0.01223365963600885,0.012229327514089653,0.001879367265906123,0.0009470294921974116,0.00034801011051383295,0.0007278798595612976,0.0009470294921974116,0.0006743064874241807,3.614007241618348e-20,0.000360701379545611,0.5807026857130095,0,0
spd_s_4w,2023,5553,2023-04-26T16:00:00.0,13183979_1779,2.5,LOCALLY_SOLVED,0.9563383182557064,1.0129503709763015,0.03116821025258886,0.029007856609396507,0.030672092856070546,0.03116821025258886,0.004748868098711979,0.002387695770493153,0.0008779045977097459,0.0018513863880662907,0.002387695770493153,0.0017056622520897297,7.228014483236696e-20,0.0009043263647598324,0.5740156098328631,0,0
spd_s_4w,2023,5557,2023-04-26T18:00:00.0,13183979_1779,0.4924738757401281,LOCALLY_SOLVED,1.0004049881854902,1.010600464139689,0.005946634973607456,0.00543083841401875,0.005978735002920925,0.005946634973607456,0.0009155840054217958,0.00046190041637195135,0.000169643284632823,0.00035405471697465984,0.00046190041637195135,0.0003285328059931447,1.807003620809174e-20,0.00017628568184683915,0.583042039839847,0,0
spd_s_4w,2023,5561,2023-04-26T20:00:00.0,13183979_1779,1.8736913154090526,LOCALLY_SOLVED,0.9710200598173891,1.012233385409155,0.023100242389913005,0.02137531139123214,0.02289706528841646,0.023100242389913005,0.003534409054135942,0.0017783506540738324,0.0006538465023232455,0.0013735793534959103,0.0017783506540738324,0.0012685921699643295,8.081165863435133e-20,0.0006750840733751131,0.5767947533737572,0,0
spd_s_4w,2023,5565,2023-04-26T22:00:00.0,13183979_1779,0.8406414701530668,LOCALLY_SOLVED,0.9933544325420851,1.0110187125696097,0.010199417513988927,0.009346137132718525,0.010219855344257617,0.010199417513988927,0.0015684530488776366,0.0007906323334674155,0.0002904916872417723,0.000607136723158171,0.0007906323334674155,0.0005627535812891196,0.0,0.0003013288992127583,0.581452218978611,0,0
spd_s_4w,2023,5569,2023-04-27T00:00:00.0,13183979_1779,1.3193717930080031,LOCALLY_SOLVED,0.9832780347529457,1.0115865323705162,0.016121341363606774,0.014840192616753175,0.016075217873569803,0.016121341363606774,0.0024739951107999544,0.0012459105775042814,0.0004579575191271573,0.0009592530245609475,0.0012459105775042814,0.0008877070403974621,3.614007241618348e-20,0.00047395948809804845,0.5792827558935473,0,0
spd_s_4w,2023,5573,2023-04-27T02:00:00.0,13183979_1779,0.3023560472750821,LOCALLY_SOLVED,1.0041606942851862,1.010370212258777,0.0036418822359899653,0.003319832183274501,0.0036681113357668097,0.0036418822359899653,0.0005610486409152523,0.0002831756937160373,0.00010397702554822777,0.0002168494697099304,0.0002831756937160373,0.00020133406299139848,9.03501810404587e-21,0.00010815775746425217,0.5839144765121226,0,0
spd_s_4w,2023,5577,2023-04-27T04:00:00.0,13183979_1779,0.3,LOCALLY_SOLVED,1.0042068291269044,1.0103673506098994,0.003613394084871758,0.003293787272975934,0.00363949801914526,0.003613394084871758,0.0005566636101033119,0.0002809641464683679,0.00010316465649228228,0.00021515336586555337,0.0002809641464683679,0.00019976072294206786,4.517509052022935e-21,0.00010731409040285343,0.5839253074842006,0,0
spd_s_4w,2023,5581,2023-04-27T06:00:00.0,13183979_1779,0.3,LOCALLY_SOLVED,1.0042068291269044,1.0103673506098994,0.003613394084871758,0.003293787272975934,0.00363949801914526,0.003613394084871758,0.0005566636101033119,0.0002809641464683679,0.00010316465649228228,0.00021515336586555337,0.0002809641464683679,0.00019976072294206786,4.517509052022935e-21,0.00010731409040285343,0.5839253074842006,0,0
spd_s_4w,2023,5585,2023-04-27T08:00:00.0,13183979_1779,0.3,LOCALLY_SOLVED,1.0042068291269044,1.0103673506098994,0.003613394084871758,0.003293787272975934,0.00363949801914526,0.003613394084871758,0.0005566636101033119,0.0002809641464683679,0.00010316465649228228,0.00021515336586555337,0.0002809641464683679,0.00019976072294206786,4.517509052022935e-21,0.00010731409040285343,0.5839253074842006,0,0
spd_s_4w,2023,5589,2023-04-27T10:00:00.0,13183979_1779,0.43750003965404655,LOCALLY_SOLVED,1.0014976990740527,1.0105340203679987,0.005278978109213348,0.0048185141436337614,0.005310246579373711,0.005278978109213348,0.0008129267608939356,0.0004101661399451653,0.00015063232582539354,0.00031431106329359395,0.0004101661399451653,0.0002917031763547176,2.0202914658587834e-20,0.00015657574920842438,0.5832939961067375,0,0
spd_s_4w,2023,5593,2023-04-27T12:00:00.0,13183979_1779,0.5840969017513531,LOCALLY_SOLVED,0.9985714997136219,1.0107109589919638,0.007061664927293318,0.0064548911691526415,0.00709355717650371,0.007061664927293318,0.0010869363484812045,0.0005482255661888677,0.00020137044578915,0.00042042298583702507,0.0005482255661888677,0.00039000633260501426,2.0202914658587834e-20,0.00020915511273958675,0.5826226793487664,0,0
spd_s_4w,2023,5597,2023-04-27T14:00:00.0,13183979_1779,1.1567409337843642,LOCALLY_SOLVED,0.9867522665690746,1.0113945854752624,0.014099337420083121,0.01295887647693764,0.014082671231204252,0.014099337420083121,0.002165329673506725,0.0010907992802527348,0.00040089422463207504,0.000839072027294367,0.0010907992802527348,0.0007769218440597256,7.228014483236696e-20,0.0004152147349560312,0.5800176063448116,0,0
spd_s_4w,2023,5601,2023-04-27T16:00:00.0,13183979_1779,0.5726440320330111,LOCALLY_SOLVED,0.9988015316973271,1.0106971638911544,0.006922129216762769,0.006326642724294515,0.0069541573144794025,0.006922129216762769,0.0010654996825726053,0.0005374279247806692,0.00019740165149109582,0.0004121180622883961,0.0005374279247806692,0.00038231587952005367,0.0,0.00020504506850679008,0.582675060716331,0,0
spd_s_4w,2023,5605,2023-04-27T18:00:00.0,13183979_1779,0.5795157402111186,LOCALLY_SOLVED,0.9986635419014073,1.0107054415096814,0.007005845047703033,0.006403583302454475,0.007037795424383534,0.007005845047703033,0.0010783610502210594,0.0005439062548919499,0.00019978282351599462,0.00041710069957943957,0.0005439062548919499,0.0003869299259957947,0.0,0.00020751104252580364,0.582643630634348,0,0
spd_s_4w,2023,5609,2023-04-27T20:00:00.0,13183979_1779,0.9208116264459498,LOCALLY_SOLVED,0.9916984350338272,1.0111143907613578,0.01118489081697041,0.010257051726736726,0.011198372534896885,0.01118489081697041,0.0017194567612448394,0.0008666020966025948,0.0003184296378392288,0.0006657598941749425,0.0008666020966025948,0.0006169305428722553,3.614007241618348e-20,0.0003301783722585854,0.5810875790943609,0,0
spd_s_4w,2023,5613,2023-04-27T22:00:00.0,13183979_1779,1.0078534909169403,LOCALLY_SOLVED,0.989886386340715,1.011218002341744,0.012257593555428532,0.01125013294418074,0.012261652499432398,0.012257593555428532,0.0018836931024701134,0.0009492048611694897,0.00034881023366300715,0.0007295608768768602,0.0009492048611694897,0.0006758586572364524,3.614007241618348e-20,0.00036152668076320675,0.5806922916366103,0,0
spd_s_4w,2023,5617,2023-04-28T00:00:00.0,13183979_1779,0.753599537417588,LOCALLY_SOLVED,0.9951384297310034,1.0109145662424461,0.009132171620102254,0.008361172351765015,0.009158321610561189,0.009132171620102254,0.001404793221601292,0.0007082697554615737,0.00026020655229206725,0.0005436388470670613,0.0007082697554615737,0.0005040383849402341,2.5554890278056234e-20,0.00027003161333737926,0.5818487218352506,0,0
spd_s_4w,2023,5621,2023-04-28T02:00:00.0,13183979_1779,0.35274872182092915,LOCALLY_SOLVED,1.0031715549742903,1.0104313708302193,0.00425163135348702,0.0038775716521157262,0.004280233051750701,0.00425163135348702,0.00065488857743505,0.00033049689361746567,0.00012136069313781947,0.0002531513356460829,0.00033049689361746567,0.00023500297413378934,1.807003620809174e-20,0.00012620615719117855,0.5836829296897168,0,0
spd_s_4w,2023,5625,2023-04-28T04:00:00.0,13183979_1779,0.3,LOCALLY_SOLVED,1.0042068291269044,1.0103673506098994,0.003613394084871758,0.003293787272975934,0.00363949801914526,0.003613394084871758,0.0005566636101033119,0.0002809641464683679,0.00010316465649228228,0.00021515336586555337,0.0002809641464683679,0.00019976072294206786,4.517509052022935e-21,0.00010731409040285343,0.5839253074842006,0,0
spd_s_4w,2023,5629,2023-04-28T06:00:00.0,13183979_1779,2.5,LOCALLY_SOLVED,0.9563383182557064,1.0129503709763015,0.03116821025258886,0.029007856609396507,0.030672092856070546,0.03116821025258886,0.004748868098711979,0.002387695770493153,0.0008779045977097459,0.0018513863880662907,0.002387695770493153,0.0017056622520897297,7.228014483236696e-20,0.0009043263647598324,0.5740156098328631,0,0
spd_s_4w,2023,5633,2023-04-28T08:00:00.0,13183979_1779,0.3,LOCALLY_SOLVED,1.0042068291269044,1.0103673506098994,0.003613394084871758,0.003293787272975934,0.00363949801914526,0.003613394084871758,0.0005566636101033119,0.0002809641464683679,0.00010316465649228228,0.00021515336586555337,0.0002809641464683679,0.00019976072294206786,4.517509052022935e-21,0.00010731409040285343,0.5839253074842006,0,0
spd_s_4w,2023,5637,2023-04-28T10:00:00.0,13183979_1779,0.3,LOCALLY_SOLVED,1.0042068291269044,1.0103673506098994,0.003613394084871758,0.003293787272975934,0.00363949801914526,0.003613394084871758,0.0005566636101033119,0.0002809641464683679,0.00010316465649228228,0.00021515336586555337,0.0002809641464683679,0.00019976072294206786,4.517509052022935e-21,0.00010731409040285343,0.5839253074842006,0,0
