time,alpha_t,pv_pu_proxy,pv_kw_eff
2023-01-17T12:00:00.0,1.504908528197303,1.0,10.0
2023-01-17T14:00:00.0,0.87270953267022,0.7500000000000001,7.500000000000001
2023-01-17T16:00:00.0,0.5886780632915877,0.24999999999999994,2.4999999999999996
2023-01-17T18:00:00.0,0.6665576729465974,1.4997597826618576e-32,1.4997597826618576e-31
2023-01-17T20:00:00.0,0.43979062042416384,0.0,0.0
2023-01-17T22:00:00.0,0.9528796889631029,0.0,0.0
2023-01-18T00:00:00.0,0.7925393081128488,0.0,0.0
2023-01-18T02:00:00.0,0.7192409282625617,0.0,0.0
2023-01-18T04:00:00.0,0.3,0.0,0.0
2023-01-18T06:00:00.0,0.3,0.0,0.0
2023-01-18T08:00:00.0,2.5,0.24999999999999994,2.4999999999999996
2023-01-18T10:00:00.0,2.5,0.7499999999999999,7.499999999999999
2023-01-18T12:00:00.0,0.7490183758773535,1.0,10.0
2023-01-18T14:00:00.0,1.1040576784684,0.7500000000000001,7.500000000000001
2023-01-18T16:00:00.0,0.8085733393714254,0.24999999999999994,2.4999999999999996
2023-01-18T18:00:00.0,1.8118457370126195,1.4997597826618576e-32,1.4997597826618576e-31
2023-01-18T20:00:00.0,0.43062829734369484,0.0,0.0
2023-01-18T22:00:00.0,0.8818717874862008,0.0,0.0
2023-01-19T00:00:00.0,0.3,0.0,0.0
2023-01-19T02:00:00.0,0.3,0.0,0.0
2023-01-19T04:00:00.0,0.3,0.0,0.0
2023-01-19T06:00:00.0,0.3,0.0,0.0
2023-01-19T08:00:00.0,0.3023560472750821,0.24999999999999994,2.4999999999999996
2023-01-19T10:00:00.0,0.6596858965040016,0.7499999999999999,7.499999999999999
2023-01-19T12:00:00.0,1.1269634861695723,1.0,10.0
2023-01-19T14:00:00.0,1.2643979910541658,0.7500000000000001,7.500000000000001
2023-01-19T16:00:00.0,1.566754106593736,0.24999999999999994,2.4999999999999996
2023-01-19T18:00:00.0,2.5,1.4997597826618576e-32,1.4997597826618576e-31
2023-01-19T20:00:00.0,0.8520943398714089,0.0,0.0
2023-01-19T22:00:00.0,0.8383508552507054,0.0,0.0
2023-01-20T00:00:00.0,0.3,0.0,0.0
2023-01-20T02:00:00.0,0.3,0.0,0.0
2023-01-20T04:00:00.0,0.3,0.0,0.0
2023-01-20T06:00:00.0,2.5,0.0,0.0
2023-01-20T08:00:00.0,0.7169503133602003,0.24999999999999994,2.4999999999999996
2023-01-20T10:00:00.0,0.7100786051820928,0.7499999999999999,7.499999999999999
2023-01-20T12:00:00.0,0.3,1.0,10.0
2023-01-20T14:00:00.0,1.7018979965759682,0.7500000000000001,7.500000000000001
2023-01-20T16:00:00.0,1.4132854339215897,0.24999999999999994,2.4999999999999996
2023-01-20T18:00:00.0,1.1910995429393905,1.4997597826618576e-32,1.4997597826618576e-31
2023-01-20T20:00:00.0,0.7192409282625617,0.0,0.0
2023-01-20T22:00:00.0,0.8108639542737868,0.0,0.0
2023-01-21T00:00:00.0,0.3,0.0,0.0
2023-01-21T02:00:00.0,0.3,0.0,0.0
2023-01-21T04:00:00.0,0.3,0.0,0.0
2023-01-21T06:00:00.0,0.8910341105666697,0.0,0.0
2023-01-21T08:00:00.0,0.3,0.24999999999999994,2.4999999999999996
2023-01-21T10:00:00.0,0.3,0.7499999999999999,7.499999999999999
2023-01-21T12:00:00.0,0.3,1.0,10.0
2023-01-21T14:00:00.0,0.3,0.7500000000000001,7.500000000000001
2023-01-21T16:00:00.0,2.5,0.24999999999999994,2.4999999999999996
2023-01-21T18:00:00.0,0.7513089907797149,1.4997597826618576e-32,1.4997597826618576e-31
2023-01-21T20:00:00.0,1.2254582886233933,0.0,0.0
2023-01-21T22:00:00.0,0.973494881761914,0.0,0.0
2023-01-22T00:00:00.0,0.3,0.0,0.0
2023-01-22T02:00:00.0,0.3,0.0,0.0
2023-01-22T04:00:00.0,0.3,0.0,0.0
2023-01-22T06:00:00.0,2.5,0.0,0.0
2023-01-22T08:00:00.0,0.3,0.24999999999999994,2.4999999999999996
2023-01-22T10:00:00.0,0.3,0.7499999999999999,7.499999999999999
2023-01-22T12:00:00.0,1.3193717930080031,1.0,10.0
2023-01-22T14:00:00.0,0.6734293811247051,0.7500000000000001,7.500000000000001
