net,year,stride,timestep,time,alpha_t,pv_bus,pv_kw_per_phase,pv_phases,status_base,vmin_base_pu,vmax_base_pu,unbal_base,p_load_base_kw,status_pv,vmin_pv_pu,vmax_pv_pu,unbal_pv,p_load_pv_kw,dvmin_pu,dvmax_pu,dunbal,dp_load_kw
spd_s,2023,4,1013,2023-01-22T02:00:00.0,0.3,10956350,3.0,"1,2,3",LOCALLY_SOLVED,1.0042068291269044,1.0103673506098994,0.0030894912905291513,55.5,LOCALLY_SOLVED,1.004958932717151,1.0103302253875088,0.0030210896186265695,52.5,0.0007521035902466888,-3.712522239052163e-5,-6.84016719025818e-5,-3.0
spd_s,2023,4,1017,2023-01-22T04:00:00.0,0.3,10956350,3.0,"1,2,3",LOCALLY_SOLVED,1.0042068291269044,1.0103673506098994,0.0030894912905291513,55.5,LOCALLY_SOLVED,1.004958932717151,1.0103302253875088,0.0030210896186265695,52.5,0.0007521035902466888,-3.712522239052163e-5,-6.84016719025818e-5,-3.0
spd_s,2023,4,1025,2023-01-22T08:00:00.0,0.3,10956350,3.0,"1,2,3",LOCALLY_SOLVED,1.0042068291269044,1.0103673506098994,0.0030894912905291513,55.5,LOCALLY_SOLVED,1.004958932717151,1.0103302253875088,0.0030210896186265695,52.5,0.0007521035902466888,-3.712522239052163e-5,-6.84016719025818e-5,-3.0
spd_s,2023,4,1029,2023-01-22T10:00:00.0,0.3,10956350,3.0,"1,2,3",LOCALLY_SOLVED,1.0042068291269044,1.0103673506098994,0.0030894912905291513,55.5,LOCALLY_SOLVED,1.004958932717151,1.0103302253875088,0.0030210896186265695,52.5,0.0007521035902466888,-3.712522239052163e-5,-6.84016719025818e-5,-3.0
spd_s,2023,4,1065,2023-01-23T04:00:00.0,0.3,10956350,3.0,"1,2,3",LOCALLY_SOLVED,1.0042068291269044,1.0103673506098994,0.0030894912905291513,55.5,LOCALLY_SOLVED,1.004958932717151,1.0103302253875088,0.0030210896186265695,52.5,0.0007521035902466888,-3.712522239052163e-5,-6.84016719025818e-5,-3.0
spd_s,2023,4,1081,2023-01-23T12:00:00.0,0.3,10956350,3.0,"1,2,3",LOCALLY_SOLVED,1.0042068291269044,1.0103673506098994,0.0030894912905291513,55.5,LOCALLY_SOLVED,1.004958932717151,1.0103302253875088,0.0030210896186265695,52.5,0.0007521035902466888,-3.712522239052163e-5,-6.84016719025818e-5,-3.0
spd_s,2023,4,1097,2023-01-23T20:00:00.0,0.3,10956350,3.0,"1,2,3",LOCALLY_SOLVED,1.0042068291269044,1.0103673506098994,0.0030894912905291513,55.5,LOCALLY_SOLVED,1.004958932717151,1.0103302253875088,0.0030210896186265695,52.5,0.0007521035902466888,-3.712522239052163e-5,-6.84016719025818e-5,-3.0
spd_s,2023,4,1109,2023-01-24T02:00:00.0,0.3,10956350,3.0,"1,2,3",LOCALLY_SOLVED,1.0042068291269044,1.0103673506098994,0.0030894912905291513,55.5,LOCALLY_SOLVED,1.004958932717151,1.0103302253875088,0.0030210896186265695,52.5,0.0007521035902466888,-3.712522239052163e-5,-6.84016719025818e-5,-3.0
spd_s,2023,4,1113,2023-01-24T04:00:00.0,0.3,10956350,3.0,"1,2,3",LOCALLY_SOLVED,1.0042068291269044,1.0103673506098994,0.0030894912905291513,55.5,LOCALLY_SOLVED,1.004958932717151,1.0103302253875088,0.0030210896186265695,52.5,0.0007521035902466888,-3.712522239052163e-5,-6.84016719025818e-5,-3.0
spd_s,2023,4,1157,2023-01-25T02:00:00.0,0.3,10956350,3.0,"1,2,3",LOCALLY_SOLVED,1.0042068291269044,1.0103673506098994,0.0030894912905291513,55.5,LOCALLY_SOLVED,1.004958932717151,1.0103302253875088,0.0030210896186265695,52.5,0.0007521035902466888,-3.712522239052163e-5,-6.84016719025818e-5,-3.0
spd_s,2023,4,1161,2023-01-25T04:00:00.0,0.3,10956350,3.0,"1,2,3",LOCALLY_SOLVED,1.0042068291269044,1.0103673506098994,0.0030894912905291513,55.5,LOCALLY_SOLVED,1.004958932717151,1.0103302253875088,0.0030210896186265695,52.5,0.0007521035902466888,-3.712522239052163e-5,-6.84016719025818e-5,-3.0
spd_s,2023,4,1169,2023-01-25T08:00:00.0,0.3,10956350,3.0,"1,2,3",LOCALLY_SOLVED,1.0042068291269044,1.0103673506098994,0.0030894912905291513,55.5,LOCALLY_SOLVED,1.004958932717151,1.0103302253875088,0.0030210896186265695,52.5,0.0007521035902466888,-3.712522239052163e-5,-6.84016719025818e-5,-3.0
spd_s,2023,4,1233,2023-01-26T16:00:00.0,0.3,10956350,3.0,"1,2,3",LOCALLY_SOLVED,1.0042068291269044,1.0103673506098994,0.0030894912905291513,55.5,LOCALLY_SOLVED,1.004958932717151,1.0103302253875088,0.0030210896186265695,52.5,0.0007521035902466888,-3.712522239052163e-5,-6.84016719025818e-5,-3.0
spd_s,2023,4,1261,2023-01-27T06:00:00.0,0.3,10956350,3.0,"1,2,3",LOCALLY_SOLVED,1.0042068291269044,1.0103673506098994,0.0030894912905291513,55.5,LOCALLY_SOLVED,1.004958932717151,1.0103302253875088,0.0030210896186265695,52.5,0.0007521035902466888,-3.712522239052163e-5,-6.84016719025818e-5,-3.0
spd_s,2023,4,1269,2023-01-27T10:00:00.0,0.3,10956350,3.0,"1,2,3",LOCALLY_SOLVED,1.0042068291269044,1.0103673506098994,0.0030894912905291513,55.5,LOCALLY_SOLVED,1.004958932717151,1.0103302253875088,0.0030210896186265695,52.5,0.0007521035902466888,-3.712522239052163e-5,-6.84016719025818e-5,-3.0
spd_s,2023,4,1297,2023-01-28T00:00:00.0,0.3,10956350,3.0,"1,2,3",LOCALLY_SOLVED,1.0042068291269044,1.0103673506098994,0.0030894912905291513,55.5,LOCALLY_SOLVED,1.004958932717151,1.0103302253875088,0.0030210896186265695,52.5,0.0007521035902466888,-3.712522239052163e-5,-6.84016719025818e-5,-3.0
spd_s,2023,4,1301,2023-01-28T02:00:00.0,0.3,10956350,3.0,"1,2,3",LOCALLY_SOLVED,1.0042068291269044,1.0103673506098994,0.0030894912905291513,55.5,LOCALLY_SOLVED,1.004958932717151,1.0103302253875088,0.0030210896186265695,52.5,0.0007521035902466888,-3.712522239052163e-5,-6.84016719025818e-5,-3.0
spd_s,2023,4,1305,2023-01-28T04:00:00.0,0.3,10956350,3.0,"1,2,3",LOCALLY_SOLVED,1.0042068291269044,1.0103673506098994,0.0030894912905291513,55.5,LOCALLY_SOLVED,1.004958932717151,1.0103302253875088,0.0030210896186265695,52.5,0.0007521035902466888,-3.712522239052163e-5,-6.84016719025818e-5,-3.0
spd_s,2023,4,1345,2023-01-29T00:00:00.0,0.3,10956350,3.0,"1,2,3",LOCALLY_SOLVED,1.0042068291269044,1.0103673506098994,0.0030894912905291513,55.5,LOCALLY_SOLVED,1.004958932717151,1.0103302253875088,0.0030210896186265695,52.5,0.0007521035902466888,-3.712522239052163e-5,-6.84016719025818e-5,-3.0
spd_s,2023,4,1349,2023-01-29T02:00:00.0,0.3,10956350,3.0,"1,2,3",LOCALLY_SOLVED,1.0042068291269044,1.0103673506098994,0.0030894912905291513,55.5,LOCALLY_SOLVED,1.004958932717151,1.0103302253875088,0.0030210896186265695,52.5,0.0007521035902466888,-3.712522239052163e-5,-6.84016719025818e-5,-3.0
spd_s,2023,4,1353,2023-01-29T04:00:00.0,0.3,10956350,3.0,"1,2,3",LOCALLY_SOLVED,1.0042068291269044,1.0103673506098994,0.0030894912905291513,55.5,LOCALLY_SOLVED,1.004958932717151,1.0103302253875088,0.0030210896186265695,52.5,0.0007521035902466888,-3.712522239052163e-5,-6.84016719025818e-5,-3.0
spd_s,2023,4,1369,2023-01-29T12:00:00.0,0.3,10956350,3.0,"1,2,3",LOCALLY_SOLVED,1.0042068291269044,1.0103673506098994,0.0030894912905291513,55.5,LOCALLY_SOLVED,1.004958932717151,1.0103302253875088,0.0030210896186265695,52.5,0.0007521035902466888,-3.712522239052163e-5,-6.84016719025818e-5,-3.0
